Time (s),GenTq
33.7000,7.134E+00
33.8000,7.122E+00
33.9000,7.111E+00
34.0000,7.100E+00
34.1000,7.089E+00
34.2000,7.082E+00
34.3000,7.077E+00
34.4000,7.072E+00
34.5000,7.063E+00
34.6000,7.050E+00
34.7000,7.032E+00
34.8000,7.012E+00
34.9000,6.990E+00
35.0000,6.968E+00
35.1000,6.947E+00
35.2000,6.927E+00
35.3000,6.908E+00
35.4000,6.892E+00
35.5000,6.877E+00
35.6000,6.865E+00
35.7000,6.854E+00
35.8000,6.844E+00
35.9000,6.833E+00
36.0000,6.820E+00
36.1000,6.805E+00
36.2000,6.790E+00
36.3000,6.776E+00
36.4000,6.764E+00
36.5000,6.754E+00
36.6000,6.745E+00
36.7000,6.737E+00
36.8000,6.727E+00
36.9000,6.717E+00
37.0000,6.704E+00
37.1000,6.691E+00
37.2000,6.678E+00
37.3000,6.663E+00
37.4000,6.649E+00
37.5000,6.636E+00
37.6000,6.623E+00
37.7000,6.611E+00
37.8000,6.599E+00
37.9000,6.585E+00
38.0000,6.571E+00
38.1000,6.556E+00
38.2000,6.541E+00
38.3000,6.524E+00
38.4000,6.506E+00
38.5000,6.487E+00
38.6000,6.468E+00
38.7000,6.450E+00
38.8000,6.434E+00
38.9000,6.420E+00
39.0000,6.408E+00
39.1000,6.397E+00
39.2000,6.386E+00
39.3000,6.375E+00
39.4000,6.365E+00
39.5000,6.355E+00
39.6000,6.344E+00
39.7000,6.332E+00
39.8000,6.322E+00
39.9000,6.312E+00
40.0000,6.303E+00
40.1000,6.295E+00
40.2000,6.289E+00
40.3000,6.283E+00
40.4000,6.278E+00
40.5000,6.271E+00
40.6000,6.258E+00
40.7000,6.241E+00
40.8000,6.224E+00
40.9000,6.206E+00
41.0000,6.190E+00
41.1000,6.176E+00
41.2000,6.162E+00
41.3000,6.150E+00
41.4000,6.138E+00
41.5000,6.127E+00
41.6000,6.116E+00
41.7000,6.105E+00
41.8000,6.095E+00
41.9000,6.083E+00
42.0000,6.070E+00
42.1000,6.057E+00
42.2000,6.044E+00
42.3000,6.033E+00
42.4000,6.022E+00
42.5000,6.013E+00
42.6000,6.005E+00
42.7000,5.998E+00
42.8000,5.991E+00
42.9000,5.982E+00
43.0000,5.973E+00
43.1000,5.965E+00
43.2000,5.958E+00
43.3000,5.951E+00
43.4000,5.944E+00
43.5000,5.939E+00
43.6000,5.934E+00
43.7000,5.928E+00
43.8000,5.921E+00
43.9000,5.915E+00
44.0000,5.908E+00
44.1000,5.899E+00
44.2000,5.891E+00
44.3000,5.880E+00
44.4000,5.869E+00
44.5000,5.856E+00
44.6000,5.841E+00
44.7000,5.827E+00
44.8000,5.814E+00
44.9000,5.801E+00
45.0000,5.788E+00
45.1000,5.776E+00
45.2000,5.765E+00
45.3000,5.755E+00
45.4000,5.747E+00
45.5000,5.740E+00
45.6000,5.733E+00
45.7000,5.726E+00
45.8000,5.719E+00
45.9000,5.711E+00
46.0000,5.703E+00
46.1000,5.696E+00
46.2000,5.689E+00
46.3000,5.682E+00
46.4000,5.675E+00
46.5000,5.668E+00
46.6000,5.662E+00
46.7000,5.657E+00
46.8000,5.652E+00
46.9000,5.648E+00
47.0000,5.643E+00
47.1000,5.639E+00
47.2000,5.635E+00
47.3000,5.633E+00
47.4000,5.632E+00
47.5000,5.630E+00
47.6000,5.626E+00
47.7000,5.623E+00
47.8000,5.619E+00
47.9000,5.615E+00
48.0000,5.610E+00
48.1000,5.605E+00
48.2000,5.598E+00
48.3000,5.590E+00
48.4000,5.582E+00
48.5000,5.574E+00
48.6000,5.567E+00
48.7000,5.560E+00
48.8000,5.554E+00
48.9000,5.546E+00
49.0000,5.539E+00
49.1000,5.532E+00
49.2000,5.525E+00
49.3000,5.518E+00
49.4000,5.511E+00
49.5000,5.503E+00
49.6000,5.495E+00
49.7000,5.487E+00
49.8000,5.479E+00
49.9000,5.470E+00
50.0000,5.463E+00
50.1000,5.457E+00
50.2000,5.452E+00
50.3000,5.448E+00
50.4000,5.446E+00
50.5000,5.444E+00
50.6000,5.445E+00
50.7000,5.447E+00
50.8000,5.450E+00
50.9000,5.452E+00
51.0000,5.453E+00
51.1000,5.451E+00
51.2000,5.447E+00
51.3000,5.442E+00
51.4000,5.437E+00
51.5000,5.432E+00
51.6000,5.426E+00
51.7000,5.421E+00
51.8000,5.416E+00
51.9000,5.413E+00
52.0000,5.410E+00
52.1000,5.407E+00
52.2000,5.404E+00
52.3000,5.398E+00
52.4000,5.393E+00
52.5000,5.386E+00
52.6000,5.379E+00
52.7000,5.373E+00
52.8000,5.367E+00
52.9000,5.361E+00
53.0000,5.355E+00
53.1000,5.349E+00
53.2000,5.342E+00
53.3000,5.335E+00
53.4000,5.330E+00
53.5000,5.324E+00
53.6000,5.318E+00
53.7000,5.313E+00
53.8000,5.308E+00
53.9000,5.302E+00
54.0000,5.296E+00
54.1000,5.292E+00
54.2000,5.289E+00
54.3000,5.287E+00
54.4000,5.287E+00
54.5000,5.288E+00
54.6000,5.289E+00
54.7000,5.292E+00
54.8000,5.294E+00
54.9000,5.295E+00
55.0000,5.294E+00
55.1000,5.291E+00
55.2000,5.287E+00
55.3000,5.280E+00
55.4000,5.272E+00
55.5000,5.262E+00
55.6000,5.252E+00
55.7000,5.243E+00
55.8000,5.235E+00
55.9000,5.228E+00
56.0000,5.221E+00
56.1000,5.216E+00
56.2000,5.210E+00
56.3000,5.204E+00
56.4000,5.197E+00
56.5000,5.190E+00
56.6000,5.184E+00
56.7000,5.179E+00
56.8000,5.176E+00
56.9000,5.174E+00
57.0000,5.172E+00
57.1000,5.169E+00
57.2000,5.166E+00
57.3000,5.163E+00
57.4000,5.159E+00
57.5000,5.155E+00
57.6000,5.153E+00
57.7000,5.152E+00
57.8000,5.151E+00
57.9000,5.150E+00
58.0000,5.147E+00
58.1000,5.145E+00
58.2000,5.143E+00
58.3000,5.141E+00
58.4000,5.140E+00
58.5000,5.138E+00
58.6000,5.137E+00
58.7000,5.136E+00
58.8000,5.132E+00
58.9000,5.127E+00
59.0000,5.121E+00
59.1000,5.115E+00
59.2000,5.110E+00
59.3000,5.105E+00
59.4000,5.100E+00
59.5000,5.094E+00
59.6000,5.090E+00
59.7000,5.087E+00
59.8000,5.085E+00
59.9000,5.084E+00
60.0000,5.083E+00
60.1000,5.082E+00
60.2000,5.079E+00
60.3000,5.075E+00
60.4000,5.069E+00
60.5000,5.061E+00
60.6000,5.053E+00
60.7000,5.045E+00
60.8000,5.038E+00
60.9000,5.032E+00
61.0000,5.028E+00
61.1000,5.026E+00
61.2000,5.025E+00
61.3000,5.024E+00
61.4000,5.024E+00
61.5000,5.023E+00
61.6000,5.023E+00
61.7000,5.023E+00
61.8000,5.024E+00
61.9000,5.025E+00
62.0000,5.025E+00
62.1000,5.024E+00
62.2000,5.022E+00
62.3000,5.020E+00
62.4000,5.018E+00
62.5000,5.016E+00
62.6000,5.015E+00
62.7000,5.012E+00
62.8000,5.010E+00
62.9000,5.007E+00
63.0000,5.003E+00
63.1000,4.999E+00
63.2000,4.994E+00
63.3000,4.990E+00
63.4000,4.986E+00
63.5000,4.983E+00
63.6000,4.979E+00
63.7000,4.975E+00
63.8000,4.971E+00
63.9000,4.967E+00
64.0000,4.963E+00
64.1000,4.959E+00
64.2000,4.952E+00
64.3000,4.945E+00
64.4000,4.939E+00
64.5000,4.933E+00
64.6000,4.928E+00
64.7000,4.923E+00
64.8000,4.919E+00
64.9000,4.914E+00
65.0000,4.909E+00
65.1000,4.906E+00
65.2000,4.905E+00
65.3000,4.905E+00
65.4000,4.907E+00
65.5000,4.908E+00
65.6000,4.909E+00
65.7000,4.909E+00
65.8000,4.910E+00
65.9000,4.910E+00
66.0000,4.910E+00
66.1000,4.909E+00
66.2000,4.907E+00
66.3000,4.907E+00
66.4000,4.906E+00
66.5000,4.906E+00
66.6000,4.903E+00
66.7000,4.901E+00
66.8000,4.899E+00
66.9000,4.896E+00
67.0000,4.892E+00
67.1000,4.890E+00
67.2000,4.888E+00
67.3000,4.886E+00
67.4000,4.884E+00
67.5000,4.881E+00
67.6000,4.880E+00
67.7000,4.878E+00
67.8000,4.876E+00
67.9000,4.874E+00
68.0000,4.871E+00
68.1000,4.869E+00
68.2000,4.867E+00
68.3000,4.864E+00
68.4000,4.860E+00
68.5000,4.855E+00
68.6000,4.850E+00
68.7000,4.847E+00
68.8000,4.843E+00
68.9000,4.841E+00
69.0000,4.838E+00
69.1000,4.837E+00
69.2000,4.837E+00
69.3000,4.838E+00
69.4000,4.839E+00
69.5000,4.841E+00
69.6000,4.844E+00
69.7000,4.846E+00
69.8000,4.846E+00
69.9000,4.845E+00
70.0000,4.842E+00
70.1000,4.839E+00
70.2000,4.835E+00
70.3000,4.833E+00
70.4000,4.831E+00
70.5000,4.830E+00
70.6000,4.829E+00
70.7000,4.829E+00
70.8000,4.827E+00
70.9000,4.824E+00
71.0000,4.821E+00
71.1000,4.819E+00
71.2000,4.817E+00
71.3000,4.816E+00
71.4000,4.819E+00
71.5000,4.823E+00
71.6000,4.828E+00
71.7000,4.831E+00
71.8000,4.834E+00
71.9000,4.836E+00
72.0000,4.836E+00
72.1000,4.835E+00
72.2000,4.834E+00
72.3000,4.833E+00
72.4000,4.832E+00
72.5000,4.830E+00
72.6000,4.830E+00
72.7000,4.830E+00
72.8000,4.831E+00
72.9000,4.832E+00
73.0000,4.835E+00
73.1000,4.838E+00
73.2000,4.841E+00
73.3000,4.844E+00
73.4000,4.847E+00
73.5000,4.850E+00
73.6000,4.854E+00
73.7000,4.859E+00
73.8000,4.863E+00
73.9000,4.867E+00
74.0000,4.870E+00
74.1000,4.873E+00
74.2000,4.875E+00
74.3000,4.877E+00
74.4000,4.879E+00
74.5000,4.881E+00
74.6000,4.882E+00
74.7000,4.882E+00
74.8000,4.882E+00
74.9000,4.881E+00
75.0000,4.879E+00
75.1000,4.877E+00
75.2000,4.876E+00
75.3000,4.876E+00
75.4000,4.877E+00
75.5000,4.878E+00
75.6000,4.880E+00
75.7000,4.883E+00
75.8000,4.885E+00
75.9000,4.888E+00
76.0000,4.890E+00
76.1000,4.892E+00
76.2000,4.893E+00
76.3000,4.894E+00
76.4000,4.896E+00
76.5000,4.898E+00
76.6000,4.900E+00
76.7000,4.904E+00
76.8000,4.911E+00
76.9000,4.920E+00
77.0000,4.930E+00
77.1000,4.942E+00
77.2000,4.953E+00
77.3000,4.965E+00
77.4000,4.975E+00
77.5000,4.983E+00
77.6000,4.989E+00
77.7000,4.994E+00
77.8000,4.999E+00
77.9000,5.004E+00
78.0000,5.010E+00
78.1000,5.018E+00
78.2000,5.026E+00
78.3000,5.034E+00
78.4000,5.043E+00
78.5000,5.050E+00
78.6000,5.057E+00
78.7000,5.065E+00
78.8000,5.072E+00
78.9000,5.078E+00
79.0000,5.084E+00
79.1000,5.089E+00
79.2000,5.095E+00
79.3000,5.101E+00
79.4000,5.106E+00
79.5000,5.111E+00
79.6000,5.116E+00
79.7000,5.122E+00
79.8000,5.131E+00
79.9000,5.143E+00
80.0000,5.156E+00
80.1000,5.169E+00
80.2000,5.181E+00
80.3000,5.193E+00
80.4000,5.202E+00
80.5000,5.211E+00
80.6000,5.220E+00
80.7000,5.230E+00
80.8000,5.238E+00
80.9000,5.247E+00
81.0000,5.255E+00
81.1000,5.263E+00
81.2000,5.272E+00
81.3000,5.279E+00
81.4000,5.287E+00
81.5000,5.295E+00
81.6000,5.304E+00
81.7000,5.314E+00
81.8000,5.326E+00
81.9000,5.338E+00
82.0000,5.353E+00
82.1000,5.369E+00
82.2000,5.386E+00
82.3000,5.402E+00
82.4000,5.417E+00
82.5000,5.432E+00
82.6000,5.444E+00
82.7000,5.455E+00
82.8000,5.465E+00
82.9000,5.474E+00
83.0000,5.484E+00
83.1000,5.495E+00
83.2000,5.506E+00
83.3000,5.516E+00
83.4000,5.525E+00
83.5000,5.531E+00
83.6000,5.536E+00
83.7000,5.541E+00
83.8000,5.550E+00
83.9000,5.560E+00
84.0000,5.572E+00
84.1000,5.586E+00
84.2000,5.600E+00
84.3000,5.614E+00
84.4000,5.630E+00
84.5000,5.645E+00
84.6000,5.660E+00
84.7000,5.676E+00
84.8000,5.690E+00
84.9000,5.702E+00
85.0000,5.713E+00
85.1000,5.723E+00
85.2000,5.733E+00
85.3000,5.743E+00
85.4000,5.755E+00
85.5000,5.766E+00
85.6000,5.778E+00
85.7000,5.790E+00
85.8000,5.802E+00
85.9000,5.814E+00
86.0000,5.829E+00
86.1000,5.844E+00
86.2000,5.860E+00
86.3000,5.875E+00
86.4000,5.891E+00
86.5000,5.906E+00
86.6000,5.920E+00
86.7000,5.932E+00
86.8000,5.943E+00
86.9000,5.953E+00
87.0000,5.963E+00
87.1000,5.972E+00
87.2000,5.980E+00
87.3000,5.988E+00
87.4000,5.995E+00
87.5000,6.003E+00
87.6000,6.013E+00
87.7000,6.024E+00
87.8000,6.036E+00
87.9000,6.048E+00
88.0000,6.061E+00
88.1000,6.076E+00
88.2000,6.090E+00
88.3000,6.103E+00
88.4000,6.118E+00
88.5000,6.134E+00
88.6000,6.149E+00
88.7000,6.165E+00
88.8000,6.182E+00
88.9000,6.198E+00
89.0000,6.214E+00
89.1000,6.229E+00
89.2000,6.244E+00
89.3000,6.258E+00
89.4000,6.271E+00
89.5000,6.282E+00
89.6000,6.293E+00
89.7000,6.303E+00
89.8000,6.312E+00
89.9000,6.324E+00
90.0000,6.337E+00
90.1000,6.351E+00
90.2000,6.366E+00
90.3000,6.382E+00
90.4000,6.397E+00
90.5000,6.411E+00
90.6000,6.426E+00
90.7000,6.441E+00
90.8000,6.456E+00
90.9000,6.471E+00
91.0000,6.484E+00
91.1000,6.496E+00
91.2000,6.509E+00
91.3000,6.523E+00
91.4000,6.540E+00
91.5000,6.558E+00
91.6000,6.577E+00
91.7000,6.594E+00
91.8000,6.611E+00
91.9000,6.627E+00
92.0000,6.641E+00
92.1000,6.654E+00
92.2000,6.667E+00
92.3000,6.680E+00
92.4000,6.691E+00
92.5000,6.700E+00
92.6000,6.708E+00
92.7000,6.716E+00
92.8000,6.724E+00
92.9000,6.733E+00
93.0000,6.745E+00
93.1000,6.757E+00
93.2000,6.770E+00
93.3000,6.783E+00
93.4000,6.797E+00
93.5000,6.810E+00
93.6000,6.820E+00
93.7000,6.829E+00
93.8000,6.836E+00
93.9000,6.842E+00
94.0000,6.848E+00
94.1000,6.854E+00
94.2000,6.862E+00
94.3000,6.873E+00
94.4000,6.887E+00
94.5000,6.903E+00
94.6000,6.919E+00
94.7000,6.932E+00
94.8000,6.943E+00
94.9000,6.954E+00
95.0000,6.964E+00
95.1000,6.976E+00
95.2000,6.986E+00
95.3000,6.995E+00
95.4000,7.003E+00
95.5000,7.011E+00
95.6000,7.020E+00
95.7000,7.031E+00
95.8000,7.045E+00
95.9000,7.061E+00
96.0000,7.077E+00
96.1000,7.094E+00
96.2000,7.113E+00
96.3000,7.133E+00
96.4000,7.151E+00
96.5000,7.169E+00
96.6000,7.188E+00
96.7000,7.209E+00
96.8000,7.231E+00
96.9000,7.250E+00
97.0000,7.267E+00
97.1000,7.283E+00
97.2000,7.296E+00
97.3000,7.305E+00
97.4000,7.310E+00
97.5000,7.314E+00
97.6000,7.320E+00
97.7000,7.329E+00
97.8000,7.343E+00
97.9000,7.359E+00
98.0000,7.376E+00
98.1000,7.391E+00
98.2000,7.403E+00
98.3000,7.411E+00
98.4000,7.417E+00
98.5000,7.424E+00
98.6000,7.432E+00
98.7000,7.442E+00
98.8000,7.452E+00
98.9000,7.460E+00
99.0000,7.467E+00
99.1000,7.476E+00
99.2000,7.488E+00
99.3000,7.499E+00
99.4000,7.512E+00
99.5000,7.528E+00
99.6000,7.546E+00
99.7000,7.567E+00
99.8000,7.588E+00
99.9000,7.607E+00
100.0000,7.623E+00
100.1000,7.639E+00
100.2000,7.656E+00
100.3000,7.675E+00
100.4000,7.697E+00
100.5000,7.721E+00
100.6000,7.743E+00
100.7000,7.759E+00
100.8000,7.772E+00
100.9000,7.783E+00
101.0000,7.795E+00
101.1000,7.807E+00
101.2000,7.818E+00
101.3000,7.829E+00
101.4000,7.842E+00
101.5000,7.854E+00
101.6000,7.865E+00
101.7000,7.875E+00
101.8000,7.883E+00
101.9000,7.890E+00
102.0000,7.899E+00
102.1000,7.910E+00
102.2000,7.920E+00
102.3000,7.929E+00
102.4000,7.943E+00
102.5000,7.958E+00
102.6000,7.974E+00
102.7000,7.988E+00
102.8000,8.000E+00
102.9000,8.012E+00
103.0000,8.024E+00
103.1000,8.037E+00
103.2000,8.050E+00
103.3000,8.064E+00
103.4000,8.076E+00
103.5000,8.084E+00
103.6000,8.093E+00
103.7000,8.105E+00
103.8000,8.119E+00
103.9000,8.134E+00
104.0000,8.144E+00
104.1000,8.150E+00
104.2000,8.153E+00
104.3000,8.156E+00
104.4000,8.158E+00
104.5000,8.162E+00
104.6000,8.166E+00
104.7000,8.171E+00
104.8000,8.178E+00
104.9000,8.186E+00
105.0000,8.194E+00
105.1000,8.201E+00
105.2000,8.209E+00
105.3000,8.219E+00
105.4000,8.230E+00
105.5000,8.241E+00
105.6000,8.251E+00
105.7000,8.261E+00
105.8000,8.272E+00
105.9000,8.286E+00
106.0000,8.302E+00
106.1000,8.319E+00
106.2000,8.338E+00
106.3000,8.358E+00
106.4000,8.378E+00
106.5000,8.396E+00
106.6000,8.412E+00
106.7000,8.426E+00
106.8000,8.440E+00
106.9000,8.454E+00
107.0000,8.467E+00
107.1000,8.478E+00
107.2000,8.486E+00
107.3000,8.492E+00
107.4000,8.493E+00
107.5000,8.491E+00
107.6000,8.487E+00
107.7000,8.485E+00
107.8000,8.487E+00
107.9000,8.493E+00
108.0000,8.503E+00
108.1000,8.513E+00
108.2000,8.521E+00
108.3000,8.526E+00
108.4000,8.529E+00
108.5000,8.535E+00
108.6000,8.543E+00
108.7000,8.552E+00
108.8000,8.562E+00
108.9000,8.575E+00
109.0000,8.592E+00
109.1000,8.614E+00
109.2000,8.637E+00
109.3000,8.661E+00
109.4000,8.685E+00
109.5000,8.708E+00
109.6000,8.730E+00
109.7000,8.750E+00
109.8000,8.770E+00
109.9000,8.790E+00
110.0000,8.811E+00
110.1000,8.831E+00
110.2000,8.849E+00
110.3000,8.866E+00
110.4000,8.879E+00
110.5000,8.888E+00
110.6000,8.891E+00
110.7000,8.893E+00
110.8000,8.896E+00
110.9000,8.898E+00
111.0000,8.904E+00
111.1000,8.913E+00
111.2000,8.926E+00
111.3000,8.942E+00
111.4000,8.959E+00
111.5000,8.972E+00
111.6000,8.980E+00
111.7000,8.986E+00
111.8000,8.991E+00
111.9000,8.996E+00
112.0000,9.002E+00
112.1000,9.018E+00
112.2000,9.042E+00
112.3000,9.070E+00
112.4000,9.099E+00
112.5000,9.126E+00
112.6000,9.151E+00
112.7000,9.178E+00
112.8000,9.205E+00
112.9000,9.233E+00
113.0000,9.260E+00
113.1000,9.288E+00
113.2000,9.316E+00
113.3000,9.343E+00
113.4000,9.367E+00
113.5000,9.388E+00
113.6000,9.403E+00
113.7000,9.414E+00
113.8000,9.419E+00
113.9000,9.420E+00
114.0000,9.418E+00
114.1000,9.418E+00
114.2000,9.423E+00
114.3000,9.430E+00
114.4000,9.439E+00
114.5000,9.447E+00
114.6000,9.456E+00
114.7000,9.465E+00
114.8000,9.473E+00
114.9000,9.480E+00
115.0000,9.488E+00
115.1000,9.503E+00
115.2000,9.524E+00
115.3000,9.551E+00
115.4000,9.584E+00
115.5000,9.619E+00
115.6000,9.652E+00
115.7000,9.681E+00
115.8000,9.708E+00
115.9000,9.738E+00
116.0000,9.769E+00
116.1000,9.804E+00
116.2000,9.840E+00
116.3000,9.873E+00
