Time (s),GenTq
33.7000,1.193E+01
33.8000,1.194E+01
33.9000,1.196E+01
34.0000,1.197E+01
34.1000,1.199E+01
34.2000,1.201E+01
34.3000,1.202E+01
34.4000,1.203E+01
34.5000,1.204E+01
34.6000,1.204E+01
34.7000,1.203E+01
34.8000,1.202E+01
34.9000,1.201E+01
35.0000,1.200E+01
35.1000,1.199E+01
35.2000,1.198E+01
35.3000,1.198E+01
35.4000,1.198E+01
35.5000,1.197E+01
35.6000,1.195E+01
35.7000,1.194E+01
35.8000,1.193E+01
35.9000,1.192E+01
36.0000,1.191E+01
36.1000,1.191E+01
36.2000,1.191E+01
36.3000,1.190E+01
36.4000,1.190E+01
36.5000,1.191E+01
36.6000,1.192E+01
36.7000,1.194E+01
36.8000,1.196E+01
36.9000,1.199E+01
37.0000,1.201E+01
37.1000,1.202E+01
37.2000,1.204E+01
37.3000,1.204E+01
37.4000,1.205E+01
37.5000,1.204E+01
37.6000,1.204E+01
37.7000,1.203E+01
37.8000,1.202E+01
37.9000,1.200E+01
38.0000,1.200E+01
38.1000,1.199E+01
38.2000,1.197E+01
38.3000,1.196E+01
38.4000,1.195E+01
38.5000,1.194E+01
38.6000,1.193E+01
38.7000,1.193E+01
38.8000,1.194E+01
38.9000,1.194E+01
39.0000,1.195E+01
39.1000,1.195E+01
39.2000,1.196E+01
39.3000,1.197E+01
39.4000,1.199E+01
39.5000,1.200E+01
39.6000,1.201E+01
39.7000,1.202E+01
39.8000,1.203E+01
39.9000,1.205E+01
40.0000,1.205E+01
40.1000,1.205E+01
40.2000,1.205E+01
40.3000,1.204E+01
40.4000,1.203E+01
40.5000,1.201E+01
40.6000,1.199E+01
40.7000,1.198E+01
40.8000,1.196E+01
40.9000,1.195E+01
41.0000,1.193E+01
41.1000,1.192E+01
41.2000,1.191E+01
41.3000,1.191E+01
41.4000,1.192E+01
41.5000,1.193E+01
41.6000,1.194E+01
41.7000,1.195E+01
41.8000,1.195E+01
41.9000,1.196E+01
42.0000,1.197E+01
42.1000,1.198E+01
42.2000,1.199E+01
42.3000,1.200E+01
42.4000,1.200E+01
42.5000,1.201E+01
42.6000,1.202E+01
42.7000,1.204E+01
42.8000,1.205E+01
42.9000,1.206E+01
43.0000,1.205E+01
43.1000,1.205E+01
43.2000,1.205E+01
43.3000,1.204E+01
43.4000,1.204E+01
43.5000,1.203E+01
43.6000,1.202E+01
43.7000,1.202E+01
43.8000,1.202E+01
43.9000,1.203E+01
44.0000,1.203E+01
44.1000,1.204E+01
44.2000,1.205E+01
44.3000,1.206E+01
44.4000,1.208E+01
44.5000,1.209E+01
44.6000,1.211E+01
44.7000,1.213E+01
44.8000,1.214E+01
44.9000,1.216E+01
45.0000,1.217E+01
45.1000,1.218E+01
45.2000,1.219E+01
45.3000,1.221E+01
45.4000,1.222E+01
45.5000,1.224E+01
45.6000,1.225E+01
45.7000,1.226E+01
45.8000,1.227E+01
45.9000,1.228E+01
46.0000,1.228E+01
46.1000,1.228E+01
46.2000,1.229E+01
46.3000,1.230E+01
46.4000,1.230E+01
46.5000,1.231E+01
46.6000,1.232E+01
46.7000,1.233E+01
46.8000,1.234E+01
46.9000,1.236E+01
47.0000,1.237E+01
47.1000,1.239E+01
47.2000,1.241E+01
47.3000,1.243E+01
47.4000,1.245E+01
47.5000,1.247E+01
47.6000,1.249E+01
47.7000,1.251E+01
47.8000,1.252E+01
47.9000,1.254E+01
48.0000,1.255E+01
48.1000,1.257E+01
48.2000,1.258E+01
48.3000,1.259E+01
48.4000,1.260E+01
48.5000,1.261E+01
48.6000,1.262E+01
48.7000,1.262E+01
48.8000,1.263E+01
48.9000,1.263E+01
49.0000,1.263E+01
49.1000,1.263E+01
49.2000,1.264E+01
49.3000,1.264E+01
49.4000,1.265E+01
49.5000,1.267E+01
49.6000,1.269E+01
49.7000,1.270E+01
49.8000,1.271E+01
49.9000,1.273E+01
50.0000,1.275E+01
50.1000,1.277E+01
50.2000,1.279E+01
50.3000,1.282E+01
50.4000,1.284E+01
50.5000,1.287E+01
50.6000,1.289E+01
50.7000,1.291E+01
50.8000,1.293E+01
50.9000,1.295E+01
51.0000,1.296E+01
51.1000,1.298E+01
51.2000,1.299E+01
51.3000,1.300E+01
51.4000,1.300E+01
51.5000,1.300E+01
51.6000,1.300E+01
51.7000,1.299E+01
51.8000,1.300E+01
51.9000,1.301E+01
52.0000,1.302E+01
52.1000,1.304E+01
52.2000,1.305E+01
52.3000,1.305E+01
52.4000,1.306E+01
52.5000,1.307E+01
52.6000,1.309E+01
52.7000,1.311E+01
52.8000,1.315E+01
52.9000,1.319E+01
53.0000,1.322E+01
53.1000,1.325E+01
53.2000,1.327E+01
53.3000,1.329E+01
53.4000,1.331E+01
53.5000,1.334E+01
53.6000,1.336E+01
53.7000,1.338E+01
53.8000,1.340E+01
53.9000,1.342E+01
54.0000,1.342E+01
54.1000,1.343E+01
54.2000,1.343E+01
54.3000,1.343E+01
54.4000,1.344E+01
54.5000,1.345E+01
54.6000,1.347E+01
54.7000,1.349E+01
54.8000,1.350E+01
54.9000,1.350E+01
55.0000,1.351E+01
55.1000,1.353E+01
55.2000,1.355E+01
55.3000,1.357E+01
55.4000,1.360E+01
55.5000,1.362E+01
55.6000,1.365E+01
55.7000,1.368E+01
55.8000,1.370E+01
55.9000,1.372E+01
56.0000,1.374E+01
56.1000,1.375E+01
56.2000,1.375E+01
56.3000,1.375E+01
56.4000,1.375E+01
56.5000,1.375E+01
56.6000,1.375E+01
56.7000,1.375E+01
56.8000,1.376E+01
56.9000,1.377E+01
57.0000,1.379E+01
57.1000,1.380E+01
57.2000,1.381E+01
57.3000,1.381E+01
57.4000,1.382E+01
57.5000,1.382E+01
57.6000,1.383E+01
57.7000,1.383E+01
57.8000,1.384E+01
57.9000,1.385E+01
58.0000,1.386E+01
58.1000,1.387E+01
58.2000,1.389E+01
58.3000,1.390E+01
58.4000,1.391E+01
58.5000,1.392E+01
58.6000,1.392E+01
58.7000,1.392E+01
58.8000,1.393E+01
58.9000,1.394E+01
59.0000,1.396E+01
59.1000,1.397E+01
59.2000,1.398E+01
59.3000,1.399E+01
59.4000,1.400E+01
59.5000,1.401E+01
59.6000,1.402E+01
59.7000,1.402E+01
59.8000,1.401E+01
59.9000,1.400E+01
60.0000,1.400E+01
60.1000,1.399E+01
60.2000,1.399E+01
60.3000,1.398E+01
60.4000,1.398E+01
60.5000,1.398E+01
60.6000,1.398E+01
60.7000,1.398E+01
60.8000,1.399E+01
60.9000,1.400E+01
61.0000,1.402E+01
61.1000,1.403E+01
61.2000,1.403E+01
61.3000,1.404E+01
61.4000,1.405E+01
61.5000,1.406E+01
61.6000,1.406E+01
61.7000,1.408E+01
61.8000,1.408E+01
61.9000,1.408E+01
62.0000,1.408E+01
62.1000,1.407E+01
62.2000,1.406E+01
62.3000,1.404E+01
62.4000,1.401E+01
62.5000,1.399E+01
62.6000,1.397E+01
62.7000,1.395E+01
62.8000,1.393E+01
62.9000,1.392E+01
63.0000,1.390E+01
63.1000,1.389E+01
63.2000,1.389E+01
63.3000,1.389E+01
63.4000,1.389E+01
63.5000,1.390E+01
63.6000,1.390E+01
63.7000,1.391E+01
63.8000,1.392E+01
63.9000,1.393E+01
64.0000,1.394E+01
64.1000,1.394E+01
64.2000,1.393E+01
64.3000,1.391E+01
64.4000,1.389E+01
64.5000,1.386E+01
64.6000,1.384E+01
64.7000,1.381E+01
64.8000,1.378E+01
64.9000,1.374E+01
65.0000,1.371E+01
65.1000,1.369E+01
65.2000,1.366E+01
65.3000,1.365E+01
65.4000,1.364E+01
65.5000,1.364E+01
65.6000,1.364E+01
65.7000,1.364E+01
65.8000,1.364E+01
65.9000,1.363E+01
66.0000,1.363E+01
66.1000,1.364E+01
66.2000,1.364E+01
66.3000,1.365E+01
66.4000,1.365E+01
66.5000,1.364E+01
66.6000,1.362E+01
66.7000,1.360E+01
66.8000,1.358E+01
66.9000,1.355E+01
67.0000,1.352E+01
67.1000,1.349E+01
67.2000,1.346E+01
67.3000,1.343E+01
67.4000,1.340E+01
67.5000,1.337E+01
67.6000,1.333E+01
67.7000,1.330E+01
67.8000,1.327E+01
67.9000,1.326E+01
68.0000,1.324E+01
68.1000,1.323E+01
68.2000,1.323E+01
68.3000,1.322E+01
68.4000,1.322E+01
68.5000,1.322E+01
68.6000,1.321E+01
68.7000,1.321E+01
68.8000,1.321E+01
68.9000,1.320E+01
69.0000,1.318E+01
69.1000,1.316E+01
69.2000,1.314E+01
69.3000,1.312E+01
69.4000,1.309E+01
69.5000,1.307E+01
69.6000,1.304E+01
69.7000,1.301E+01
69.8000,1.299E+01
69.9000,1.296E+01
70.0000,1.293E+01
70.1000,1.290E+01
70.2000,1.286E+01
70.3000,1.283E+01
70.4000,1.280E+01
70.5000,1.278E+01
70.6000,1.275E+01
70.7000,1.273E+01
70.8000,1.272E+01
70.9000,1.270E+01
71.0000,1.269E+01
71.1000,1.268E+01
71.2000,1.267E+01
71.3000,1.266E+01
71.4000,1.265E+01
71.5000,1.263E+01
71.6000,1.262E+01
71.7000,1.260E+01
71.8000,1.258E+01
71.9000,1.256E+01
72.0000,1.254E+01
72.1000,1.251E+01
72.2000,1.248E+01
72.3000,1.246E+01
72.4000,1.243E+01
72.5000,1.241E+01
72.6000,1.238E+01
72.7000,1.235E+01
72.8000,1.232E+01
72.9000,1.229E+01
73.0000,1.226E+01
73.1000,1.223E+01
73.2000,1.221E+01
73.3000,1.219E+01
73.4000,1.218E+01
73.5000,1.216E+01
73.6000,1.214E+01
73.7000,1.212E+01
73.8000,1.211E+01
73.9000,1.210E+01
74.0000,1.209E+01
74.1000,1.209E+01
74.2000,1.208E+01
74.3000,1.207E+01
74.4000,1.205E+01
74.5000,1.203E+01
74.6000,1.202E+01
74.7000,1.201E+01
74.8000,1.199E+01
74.9000,1.198E+01
75.0000,1.196E+01
75.1000,1.195E+01
75.2000,1.193E+01
75.3000,1.191E+01
75.4000,1.189E+01
75.5000,1.187E+01
75.6000,1.184E+01
75.7000,1.182E+01
75.8000,1.180E+01
75.9000,1.178E+01
76.0000,1.177E+01
76.1000,1.176E+01
76.2000,1.175E+01
76.3000,1.174E+01
76.4000,1.174E+01
76.5000,1.174E+01
76.6000,1.174E+01
76.7000,1.173E+01
76.8000,1.173E+01
76.9000,1.172E+01
77.0000,1.170E+01
77.1000,1.168E+01
77.2000,1.167E+01
77.3000,1.165E+01
77.4000,1.164E+01
77.5000,1.162E+01
77.6000,1.161E+01
77.7000,1.160E+01
77.8000,1.159E+01
77.9000,1.157E+01
78.0000,1.156E+01
78.1000,1.154E+01
78.2000,1.152E+01
78.3000,1.149E+01
78.4000,1.147E+01
78.5000,1.145E+01
78.6000,1.143E+01
78.7000,1.141E+01
78.8000,1.139E+01
78.9000,1.138E+01
79.0000,1.137E+01
79.1000,1.137E+01
79.2000,1.137E+01
79.3000,1.138E+01
79.4000,1.139E+01
79.5000,1.140E+01
79.6000,1.140E+01
79.7000,1.139E+01
79.8000,1.139E+01
79.9000,1.138E+01
80.0000,1.137E+01
80.1000,1.137E+01
80.2000,1.136E+01
80.3000,1.135E+01
80.4000,1.134E+01
80.5000,1.133E+01
80.6000,1.131E+01
80.7000,1.130E+01
80.8000,1.128E+01
80.9000,1.125E+01
81.0000,1.123E+01
81.1000,1.121E+01
81.2000,1.118E+01
81.3000,1.116E+01
81.4000,1.113E+01
81.5000,1.110E+01
81.6000,1.108E+01
81.7000,1.107E+01
81.8000,1.106E+01
81.9000,1.105E+01
82.0000,1.105E+01
82.1000,1.105E+01
82.2000,1.106E+01
82.3000,1.105E+01
82.4000,1.105E+01
82.5000,1.104E+01
82.6000,1.103E+01
82.7000,1.102E+01
82.8000,1.101E+01
82.9000,1.100E+01
83.0000,1.099E+01
83.1000,1.098E+01
83.2000,1.097E+01
83.3000,1.095E+01
83.4000,1.092E+01
83.5000,1.090E+01
83.6000,1.088E+01
83.7000,1.085E+01
83.8000,1.083E+01
83.9000,1.081E+01
84.0000,1.078E+01
84.1000,1.075E+01
84.2000,1.072E+01
84.3000,1.069E+01
84.4000,1.066E+01
84.5000,1.064E+01
84.6000,1.062E+01
84.7000,1.061E+01
84.8000,1.059E+01
84.9000,1.058E+01
85.0000,1.057E+01
85.1000,1.056E+01
85.2000,1.054E+01
85.3000,1.052E+01
85.4000,1.050E+01
85.5000,1.048E+01
85.6000,1.047E+01
85.7000,1.045E+01
85.8000,1.044E+01
85.9000,1.042E+01
86.0000,1.040E+01
86.1000,1.038E+01
86.2000,1.036E+01
86.3000,1.033E+01
86.4000,1.031E+01
86.5000,1.028E+01
86.6000,1.025E+01
86.7000,1.022E+01
86.8000,1.019E+01
86.9000,1.017E+01
87.0000,1.014E+01
87.1000,1.011E+01
87.2000,1.009E+01
87.3000,1.007E+01
87.4000,1.005E+01
87.5000,1.003E+01
87.6000,1.002E+01
87.7000,1.001E+01
87.8000,9.999E+00
87.9000,9.983E+00
88.0000,9.965E+00
88.1000,9.942E+00
88.2000,9.917E+00
88.3000,9.894E+00
88.4000,9.874E+00
88.5000,9.859E+00
88.6000,9.845E+00
88.7000,9.829E+00
88.8000,9.811E+00
88.9000,9.788E+00
89.0000,9.762E+00
89.1000,9.732E+00
89.2000,9.700E+00
89.3000,9.668E+00
89.4000,9.636E+00
89.5000,9.605E+00
89.6000,9.576E+00
89.7000,9.548E+00
89.8000,9.521E+00
89.9000,9.495E+00
90.0000,9.470E+00
90.1000,9.446E+00
90.2000,9.425E+00
90.3000,9.406E+00
90.4000,9.391E+00
90.5000,9.379E+00
90.6000,9.366E+00
90.7000,9.351E+00
90.8000,9.334E+00
90.9000,9.312E+00
91.0000,9.287E+00
91.1000,9.261E+00
91.2000,9.234E+00
91.3000,9.209E+00
91.4000,9.186E+00
91.5000,9.165E+00
91.6000,9.144E+00
91.7000,9.124E+00
91.8000,9.105E+00
91.9000,9.087E+00
92.0000,9.070E+00
92.1000,9.049E+00
92.2000,9.024E+00
92.3000,8.998E+00
92.4000,8.972E+00
92.5000,8.946E+00
92.6000,8.926E+00
92.7000,8.910E+00
92.8000,8.895E+00
92.9000,8.878E+00
93.0000,8.859E+00
93.1000,8.839E+00
93.2000,8.820E+00
93.3000,8.801E+00
93.4000,8.781E+00
93.5000,8.762E+00
93.6000,8.744E+00
93.7000,8.726E+00
93.8000,8.707E+00
93.9000,8.686E+00
94.0000,8.666E+00
94.1000,8.644E+00
94.2000,8.621E+00
94.3000,8.597E+00
94.4000,8.571E+00
94.5000,8.546E+00
94.6000,8.526E+00
94.7000,8.508E+00
94.8000,8.491E+00
94.9000,8.473E+00
95.0000,8.454E+00
95.1000,8.435E+00
95.2000,8.415E+00
95.3000,8.392E+00
95.4000,8.369E+00
95.5000,8.347E+00
95.6000,8.327E+00
95.7000,8.309E+00
95.8000,8.293E+00
95.9000,8.279E+00
96.0000,8.264E+00
96.1000,8.247E+00
96.2000,8.230E+00
96.3000,8.215E+00
96.4000,8.201E+00
96.5000,8.186E+00
96.6000,8.169E+00
96.7000,8.153E+00
96.8000,8.139E+00
96.9000,8.126E+00
97.0000,8.113E+00
97.1000,8.100E+00
97.2000,8.086E+00
97.3000,8.071E+00
97.4000,8.059E+00
97.5000,8.045E+00
97.6000,8.030E+00
97.7000,8.015E+00
97.8000,8.000E+00
97.9000,7.984E+00
98.0000,7.964E+00
98.1000,7.943E+00
98.2000,7.921E+00
98.3000,7.899E+00
98.4000,7.881E+00
98.5000,7.865E+00
98.6000,7.850E+00
98.7000,7.836E+00
98.8000,7.822E+00
98.9000,7.808E+00
99.0000,7.794E+00
99.1000,7.780E+00
99.2000,7.766E+00
99.3000,7.751E+00
99.4000,7.735E+00
99.5000,7.719E+00
99.6000,7.702E+00
99.7000,7.687E+00
99.8000,7.671E+00
99.9000,7.654E+00
100.0000,7.635E+00
100.1000,7.619E+00
100.2000,7.604E+00
100.3000,7.589E+00
100.4000,7.574E+00
100.5000,7.561E+00
100.6000,7.548E+00
100.7000,7.537E+00
100.8000,7.525E+00
100.9000,7.511E+00
101.0000,7.496E+00
101.1000,7.480E+00
101.2000,7.466E+00
101.3000,7.453E+00
101.4000,7.439E+00
101.5000,7.425E+00
101.6000,7.412E+00
101.7000,7.403E+00
101.8000,7.396E+00
101.9000,7.390E+00
102.0000,7.387E+00
102.1000,7.383E+00
102.2000,7.379E+00
102.3000,7.374E+00
102.4000,7.367E+00
102.5000,7.358E+00
102.6000,7.348E+00
102.7000,7.335E+00
102.8000,7.320E+00
102.9000,7.305E+00
103.0000,7.291E+00
103.1000,7.280E+00
103.2000,7.270E+00
103.3000,7.259E+00
103.4000,7.248E+00
103.5000,7.237E+00
103.6000,7.225E+00
103.7000,7.214E+00
103.8000,7.201E+00
103.9000,7.188E+00
104.0000,7.175E+00
104.1000,7.161E+00
104.2000,7.148E+00
104.3000,7.135E+00
104.4000,7.120E+00
104.5000,7.105E+00
104.6000,7.090E+00
104.7000,7.078E+00
104.8000,7.067E+00
104.9000,7.056E+00
105.0000,7.046E+00
105.1000,7.039E+00
105.2000,7.035E+00
105.3000,7.032E+00
105.4000,7.029E+00
105.5000,7.025E+00
105.6000,7.021E+00
105.7000,7.019E+00
105.8000,7.017E+00
105.9000,7.016E+00
106.0000,7.015E+00
106.1000,7.014E+00
106.2000,7.011E+00
106.3000,7.007E+00
106.4000,7.004E+00
106.5000,6.999E+00
106.6000,6.992E+00
106.7000,6.983E+00
106.8000,6.974E+00
106.9000,6.965E+00
107.0000,6.955E+00
107.1000,6.945E+00
107.2000,6.935E+00
107.3000,6.926E+00
107.4000,6.916E+00
107.5000,6.906E+00
107.6000,6.895E+00
107.7000,6.885E+00
107.8000,6.876E+00
107.9000,6.868E+00
108.0000,6.861E+00
108.1000,6.856E+00
108.2000,6.851E+00
108.3000,6.848E+00
108.4000,6.844E+00
108.5000,6.840E+00
108.6000,6.838E+00
108.7000,6.837E+00
108.8000,6.838E+00
108.9000,6.839E+00
109.0000,6.841E+00
109.1000,6.842E+00
109.2000,6.843E+00
109.3000,6.845E+00
109.4000,6.847E+00
109.5000,6.848E+00
109.6000,6.849E+00
109.7000,6.849E+00
109.8000,6.849E+00
109.9000,6.848E+00
110.0000,6.846E+00
110.1000,6.842E+00
110.2000,6.836E+00
110.3000,6.829E+00
110.4000,6.824E+00
110.5000,6.820E+00
110.6000,6.815E+00
110.7000,6.812E+00
110.8000,6.809E+00
110.9000,6.804E+00
111.0000,6.798E+00
111.1000,6.792E+00
111.2000,6.784E+00
111.3000,6.777E+00
111.4000,6.772E+00
111.5000,6.767E+00
111.6000,6.762E+00
111.7000,6.759E+00
111.8000,6.757E+00
111.9000,6.757E+00
112.0000,6.757E+00
112.1000,6.757E+00
112.2000,6.756E+00
112.3000,6.754E+00
112.4000,6.751E+00
112.5000,6.750E+00
112.6000,6.752E+00
112.7000,6.756E+00
112.8000,6.762E+00
112.9000,6.768E+00
113.0000,6.773E+00
113.1000,6.776E+00
113.2000,6.779E+00
113.3000,6.782E+00
113.4000,6.785E+00
113.5000,6.785E+00
113.6000,6.784E+00
113.7000,6.782E+00
113.8000,6.781E+00
113.9000,6.781E+00
114.0000,6.780E+00
114.1000,6.779E+00
114.2000,6.779E+00
114.3000,6.781E+00
114.4000,6.784E+00
114.5000,6.788E+00
114.6000,6.789E+00
114.7000,6.788E+00
114.8000,6.787E+00
114.9000,6.785E+00
115.0000,6.786E+00
115.1000,6.788E+00
115.2000,6.791E+00
115.3000,6.793E+00
115.4000,6.797E+00
115.5000,6.801E+00
115.6000,6.804E+00
115.7000,6.810E+00
115.8000,6.818E+00
115.9000,6.828E+00
116.0000,6.840E+00
116.1000,6.853E+00
116.2000,6.866E+00
116.3000,6.878E+00
