Time (s),GenTq
33.7000,1.117E+01
33.8000,1.117E+01
33.9000,1.117E+01
34.0000,1.117E+01
34.1000,1.117E+01
34.2000,1.117E+01
34.3000,1.116E+01
34.4000,1.116E+01
34.5000,1.115E+01
34.6000,1.115E+01
34.7000,1.115E+01
34.8000,1.114E+01
34.9000,1.114E+01
35.0000,1.113E+01
35.1000,1.112E+01
35.2000,1.111E+01
35.3000,1.111E+01
35.4000,1.112E+01
35.5000,1.112E+01
35.6000,1.112E+01
35.7000,1.112E+01
35.8000,1.111E+01
35.9000,1.111E+01
36.0000,1.110E+01
36.1000,1.109E+01
36.2000,1.109E+01
36.3000,1.110E+01
36.4000,1.110E+01
36.5000,1.110E+01
36.6000,1.109E+01
36.7000,1.109E+01
36.8000,1.108E+01
36.9000,1.108E+01
37.0000,1.108E+01
37.1000,1.108E+01
37.2000,1.107E+01
37.3000,1.107E+01
37.4000,1.106E+01
37.5000,1.106E+01
37.6000,1.105E+01
37.7000,1.104E+01
37.8000,1.104E+01
37.9000,1.103E+01
38.0000,1.103E+01
38.1000,1.102E+01
38.2000,1.101E+01
38.3000,1.100E+01
38.4000,1.098E+01
38.5000,1.096E+01
38.6000,1.095E+01
38.7000,1.093E+01
38.8000,1.092E+01
38.9000,1.090E+01
39.0000,1.089E+01
39.1000,1.088E+01
39.2000,1.087E+01
39.3000,1.086E+01
39.4000,1.084E+01
39.5000,1.083E+01
39.6000,1.082E+01
39.7000,1.081E+01
39.8000,1.080E+01
39.9000,1.079E+01
40.0000,1.078E+01
40.1000,1.078E+01
40.2000,1.077E+01
40.3000,1.076E+01
40.4000,1.075E+01
40.5000,1.074E+01
40.6000,1.073E+01
40.7000,1.072E+01
40.8000,1.071E+01
40.9000,1.071E+01
41.0000,1.070E+01
41.1000,1.069E+01
41.2000,1.067E+01
41.3000,1.065E+01
41.4000,1.064E+01
41.5000,1.062E+01
41.6000,1.061E+01
41.7000,1.060E+01
41.8000,1.059E+01
41.9000,1.058E+01
42.0000,1.057E+01
42.1000,1.055E+01
42.2000,1.054E+01
42.3000,1.053E+01
42.4000,1.052E+01
42.5000,1.051E+01
42.6000,1.049E+01
42.7000,1.048E+01
42.8000,1.047E+01
42.9000,1.047E+01
43.0000,1.046E+01
43.1000,1.046E+01
43.2000,1.045E+01
43.3000,1.044E+01
43.4000,1.043E+01
43.5000,1.043E+01
43.6000,1.043E+01
43.7000,1.043E+01
43.8000,1.043E+01
43.9000,1.044E+01
44.0000,1.044E+01
44.1000,1.045E+01
44.2000,1.045E+01
44.3000,1.045E+01
44.4000,1.044E+01
44.5000,1.044E+01
44.6000,1.043E+01
44.7000,1.042E+01
44.8000,1.041E+01
44.9000,1.041E+01
45.0000,1.040E+01
45.1000,1.040E+01
45.2000,1.040E+01
45.3000,1.040E+01
45.4000,1.040E+01
45.5000,1.040E+01
45.6000,1.041E+01
45.7000,1.042E+01
45.8000,1.042E+01
45.9000,1.042E+01
46.0000,1.041E+01
46.1000,1.040E+01
46.2000,1.039E+01
46.3000,1.039E+01
46.4000,1.040E+01
46.5000,1.041E+01
46.6000,1.042E+01
46.7000,1.044E+01
46.8000,1.046E+01
46.9000,1.048E+01
47.0000,1.049E+01
47.1000,1.050E+01
47.2000,1.051E+01
47.3000,1.052E+01
47.4000,1.052E+01
47.5000,1.051E+01
47.6000,1.051E+01
47.7000,1.050E+01
47.8000,1.050E+01
47.9000,1.050E+01
48.0000,1.050E+01
48.1000,1.051E+01
48.2000,1.052E+01
48.3000,1.053E+01
48.4000,1.055E+01
48.5000,1.056E+01
48.6000,1.058E+01
48.7000,1.058E+01
48.8000,1.059E+01
48.9000,1.059E+01
49.0000,1.059E+01
49.1000,1.060E+01
49.2000,1.061E+01
49.3000,1.063E+01
49.4000,1.065E+01
49.5000,1.067E+01
49.6000,1.070E+01
49.7000,1.073E+01
49.8000,1.076E+01
49.9000,1.079E+01
50.0000,1.081E+01
50.1000,1.083E+01
50.2000,1.084E+01
50.3000,1.084E+01
50.4000,1.084E+01
50.5000,1.084E+01
50.6000,1.083E+01
50.7000,1.083E+01
50.8000,1.083E+01
50.9000,1.084E+01
51.0000,1.085E+01
51.1000,1.086E+01
51.2000,1.087E+01
51.3000,1.089E+01
51.4000,1.091E+01
51.5000,1.093E+01
51.6000,1.095E+01
51.7000,1.097E+01
51.8000,1.099E+01
51.9000,1.101E+01
52.0000,1.103E+01
52.1000,1.105E+01
52.2000,1.107E+01
52.3000,1.109E+01
52.4000,1.110E+01
52.5000,1.112E+01
52.6000,1.113E+01
52.7000,1.113E+01
52.8000,1.113E+01
52.9000,1.113E+01
53.0000,1.113E+01
53.1000,1.113E+01
53.2000,1.114E+01
53.3000,1.114E+01
53.4000,1.114E+01
53.5000,1.114E+01
53.6000,1.114E+01
53.7000,1.114E+01
53.8000,1.115E+01
53.9000,1.117E+01
54.0000,1.119E+01
54.1000,1.121E+01
54.2000,1.122E+01
54.3000,1.124E+01
54.4000,1.126E+01
54.5000,1.128E+01
54.6000,1.129E+01
54.7000,1.130E+01
54.8000,1.132E+01
54.9000,1.133E+01
55.0000,1.135E+01
55.1000,1.136E+01
55.2000,1.138E+01
55.3000,1.139E+01
55.4000,1.140E+01
55.5000,1.141E+01
55.6000,1.142E+01
55.7000,1.142E+01
55.8000,1.142E+01
55.9000,1.142E+01
56.0000,1.142E+01
56.1000,1.143E+01
56.2000,1.143E+01
56.3000,1.143E+01
56.4000,1.143E+01
56.5000,1.144E+01
56.6000,1.145E+01
56.7000,1.147E+01
56.8000,1.149E+01
56.9000,1.151E+01
57.0000,1.153E+01
57.1000,1.155E+01
57.2000,1.156E+01
57.3000,1.158E+01
57.4000,1.160E+01
57.5000,1.161E+01
57.6000,1.162E+01
57.7000,1.164E+01
57.8000,1.165E+01
57.9000,1.166E+01
58.0000,1.167E+01
58.1000,1.168E+01
58.2000,1.170E+01
58.3000,1.171E+01
58.4000,1.172E+01
58.5000,1.173E+01
58.6000,1.174E+01
58.7000,1.175E+01
58.8000,1.176E+01
58.9000,1.176E+01
59.0000,1.176E+01
59.1000,1.177E+01
59.2000,1.178E+01
59.3000,1.180E+01
59.4000,1.182E+01
59.5000,1.185E+01
59.6000,1.187E+01
59.7000,1.188E+01
59.8000,1.190E+01
59.9000,1.191E+01
60.0000,1.193E+01
60.1000,1.194E+01
60.2000,1.196E+01
60.3000,1.197E+01
60.4000,1.199E+01
60.5000,1.200E+01
60.6000,1.201E+01
60.7000,1.202E+01
60.8000,1.203E+01
60.9000,1.204E+01
61.0000,1.204E+01
61.1000,1.205E+01
61.2000,1.205E+01
61.3000,1.205E+01
61.4000,1.205E+01
61.5000,1.205E+01
61.6000,1.205E+01
61.7000,1.204E+01
61.8000,1.205E+01
61.9000,1.206E+01
62.0000,1.207E+01
62.1000,1.208E+01
62.2000,1.209E+01
62.3000,1.210E+01
62.4000,1.212E+01
62.5000,1.213E+01
62.6000,1.213E+01
62.7000,1.214E+01
62.8000,1.214E+01
62.9000,1.215E+01
63.0000,1.216E+01
63.1000,1.217E+01
63.2000,1.217E+01
63.3000,1.218E+01
63.4000,1.218E+01
63.5000,1.219E+01
63.6000,1.219E+01
63.7000,1.219E+01
63.8000,1.218E+01
63.9000,1.217E+01
64.0000,1.217E+01
64.1000,1.216E+01
64.2000,1.215E+01
64.3000,1.214E+01
64.4000,1.213E+01
64.5000,1.213E+01
64.6000,1.213E+01
64.7000,1.214E+01
64.8000,1.214E+01
64.9000,1.214E+01
65.0000,1.214E+01
65.1000,1.214E+01
65.2000,1.214E+01
65.3000,1.214E+01
65.4000,1.214E+01
65.5000,1.214E+01
65.6000,1.215E+01
65.7000,1.215E+01
65.8000,1.215E+01
65.9000,1.214E+01
66.0000,1.214E+01
66.1000,1.213E+01
66.2000,1.212E+01
66.3000,1.212E+01
66.4000,1.211E+01
66.5000,1.210E+01
66.6000,1.209E+01
66.7000,1.208E+01
66.8000,1.207E+01
66.9000,1.206E+01
67.0000,1.205E+01
67.1000,1.203E+01
67.2000,1.203E+01
67.3000,1.204E+01
67.4000,1.205E+01
67.5000,1.205E+01
67.6000,1.205E+01
67.7000,1.205E+01
67.8000,1.205E+01
67.9000,1.206E+01
68.0000,1.206E+01
68.1000,1.206E+01
68.2000,1.206E+01
68.3000,1.205E+01
68.4000,1.204E+01
68.5000,1.203E+01
68.6000,1.202E+01
68.7000,1.200E+01
68.8000,1.199E+01
68.9000,1.197E+01
69.0000,1.196E+01
69.1000,1.194E+01
69.2000,1.192E+01
69.3000,1.190E+01
69.4000,1.188E+01
69.5000,1.186E+01
69.6000,1.185E+01
69.7000,1.184E+01
69.8000,1.183E+01
69.9000,1.183E+01
70.0000,1.184E+01
70.1000,1.184E+01
70.2000,1.184E+01
70.3000,1.184E+01
70.4000,1.184E+01
70.5000,1.184E+01
70.6000,1.184E+01
70.7000,1.183E+01
70.8000,1.183E+01
70.9000,1.183E+01
71.0000,1.183E+01
71.1000,1.182E+01
71.2000,1.180E+01
71.3000,1.178E+01
71.4000,1.177E+01
71.5000,1.175E+01
71.6000,1.174E+01
71.7000,1.173E+01
71.8000,1.172E+01
71.9000,1.171E+01
72.0000,1.170E+01
72.1000,1.168E+01
72.2000,1.167E+01
72.3000,1.166E+01
72.4000,1.165E+01
72.5000,1.165E+01
72.6000,1.165E+01
72.7000,1.165E+01
72.8000,1.166E+01
72.9000,1.167E+01
73.0000,1.168E+01
73.1000,1.169E+01
73.2000,1.169E+01
73.3000,1.170E+01
73.4000,1.170E+01
73.5000,1.171E+01
73.6000,1.171E+01
73.7000,1.170E+01
73.8000,1.170E+01
73.9000,1.169E+01
74.0000,1.169E+01
74.1000,1.169E+01
74.2000,1.168E+01
74.3000,1.168E+01
74.4000,1.168E+01
74.5000,1.167E+01
74.6000,1.166E+01
74.7000,1.164E+01
74.8000,1.163E+01
74.9000,1.161E+01
75.0000,1.160E+01
75.1000,1.159E+01
75.2000,1.159E+01
75.3000,1.158E+01
75.4000,1.158E+01
75.5000,1.158E+01
75.6000,1.159E+01
75.7000,1.159E+01
75.8000,1.160E+01
75.9000,1.162E+01
76.0000,1.163E+01
76.1000,1.164E+01
76.2000,1.165E+01
76.3000,1.165E+01
76.4000,1.165E+01
76.5000,1.165E+01
76.6000,1.165E+01
76.7000,1.166E+01
76.8000,1.167E+01
76.9000,1.168E+01
77.0000,1.169E+01
77.1000,1.169E+01
77.2000,1.168E+01
77.3000,1.167E+01
77.4000,1.166E+01
77.5000,1.165E+01
77.6000,1.164E+01
77.7000,1.163E+01
77.8000,1.162E+01
77.9000,1.161E+01
78.0000,1.161E+01
78.1000,1.160E+01
78.2000,1.160E+01
78.3000,1.161E+01
78.4000,1.162E+01
78.5000,1.163E+01
78.6000,1.165E+01
78.7000,1.166E+01
78.8000,1.167E+01
78.9000,1.169E+01
79.0000,1.171E+01
79.1000,1.173E+01
79.2000,1.174E+01
79.3000,1.174E+01
79.4000,1.175E+01
79.5000,1.176E+01
79.6000,1.178E+01
79.7000,1.179E+01
79.8000,1.180E+01
79.9000,1.180E+01
80.0000,1.180E+01
80.1000,1.179E+01
80.2000,1.178E+01
80.3000,1.177E+01
80.4000,1.176E+01
80.5000,1.175E+01
80.6000,1.173E+01
80.7000,1.172E+01
80.8000,1.170E+01
80.9000,1.170E+01
81.0000,1.169E+01
81.1000,1.170E+01
81.2000,1.171E+01
81.3000,1.172E+01
81.4000,1.173E+01
81.5000,1.175E+01
81.6000,1.177E+01
81.7000,1.179E+01
81.8000,1.182E+01
81.9000,1.183E+01
82.0000,1.185E+01
82.1000,1.186E+01
82.2000,1.187E+01
82.3000,1.189E+01
82.4000,1.190E+01
82.5000,1.190E+01
82.6000,1.189E+01
82.7000,1.189E+01
82.8000,1.189E+01
82.9000,1.189E+01
83.0000,1.189E+01
83.1000,1.188E+01
83.2000,1.187E+01
83.3000,1.187E+01
83.4000,1.186E+01
83.5000,1.185E+01
83.6000,1.185E+01
83.7000,1.185E+01
83.8000,1.185E+01
83.9000,1.186E+01
84.0000,1.186E+01
84.1000,1.186E+01
84.2000,1.187E+01
84.3000,1.189E+01
84.4000,1.191E+01
84.5000,1.194E+01
84.6000,1.196E+01
84.7000,1.198E+01
84.8000,1.200E+01
84.9000,1.201E+01
85.0000,1.201E+01
85.1000,1.201E+01
85.2000,1.200E+01
85.3000,1.198E+01
85.4000,1.197E+01
85.5000,1.196E+01
85.6000,1.196E+01
85.7000,1.196E+01
85.8000,1.196E+01
85.9000,1.195E+01
86.0000,1.194E+01
86.1000,1.193E+01
86.2000,1.193E+01
86.3000,1.192E+01
86.4000,1.192E+01
86.5000,1.192E+01
86.6000,1.193E+01
86.7000,1.194E+01
86.8000,1.195E+01
86.9000,1.196E+01
87.0000,1.197E+01
87.1000,1.199E+01
87.2000,1.200E+01
87.3000,1.202E+01
87.4000,1.204E+01
87.5000,1.206E+01
87.6000,1.209E+01
87.7000,1.211E+01
87.8000,1.211E+01
87.9000,1.211E+01
88.0000,1.210E+01
88.1000,1.209E+01
88.2000,1.208E+01
88.3000,1.207E+01
88.4000,1.206E+01
88.5000,1.204E+01
88.6000,1.202E+01
88.7000,1.201E+01
88.8000,1.199E+01
88.9000,1.198E+01
89.0000,1.197E+01
89.1000,1.197E+01
89.2000,1.197E+01
89.3000,1.198E+01
89.4000,1.200E+01
89.5000,1.201E+01
89.6000,1.203E+01
89.7000,1.205E+01
89.8000,1.207E+01
89.9000,1.208E+01
90.0000,1.210E+01
90.1000,1.212E+01
90.2000,1.214E+01
90.3000,1.216E+01
90.4000,1.217E+01
90.5000,1.218E+01
90.6000,1.219E+01
90.7000,1.218E+01
90.8000,1.217E+01
90.9000,1.216E+01
91.0000,1.214E+01
91.1000,1.212E+01
91.2000,1.210E+01
91.3000,1.208E+01
91.4000,1.206E+01
91.5000,1.204E+01
91.6000,1.203E+01
91.7000,1.204E+01
91.8000,1.205E+01
91.9000,1.206E+01
92.0000,1.207E+01
92.1000,1.209E+01
92.2000,1.211E+01
92.3000,1.213E+01
92.4000,1.214E+01
92.5000,1.215E+01
92.6000,1.216E+01
92.7000,1.217E+01
92.8000,1.218E+01
92.9000,1.217E+01
93.0000,1.217E+01
93.1000,1.216E+01
93.2000,1.215E+01
93.3000,1.213E+01
93.4000,1.212E+01
93.5000,1.211E+01
93.6000,1.210E+01
93.7000,1.208E+01
93.8000,1.206E+01
93.9000,1.204E+01
94.0000,1.202E+01
94.1000,1.201E+01
94.2000,1.200E+01
94.3000,1.199E+01
94.4000,1.200E+01
94.5000,1.201E+01
94.6000,1.202E+01
94.7000,1.203E+01
94.8000,1.203E+01
94.9000,1.204E+01
95.0000,1.205E+01
95.1000,1.205E+01
95.2000,1.205E+01
95.3000,1.205E+01
95.4000,1.204E+01
95.5000,1.203E+01
95.6000,1.202E+01
95.7000,1.200E+01
95.8000,1.198E+01
95.9000,1.196E+01
96.0000,1.195E+01
96.1000,1.193E+01
96.2000,1.191E+01
96.3000,1.188E+01
96.4000,1.186E+01
96.5000,1.184E+01
96.6000,1.182E+01
96.7000,1.180E+01
96.8000,1.179E+01
96.9000,1.178E+01
97.0000,1.178E+01
97.1000,1.179E+01
97.2000,1.179E+01
97.3000,1.180E+01
97.4000,1.181E+01
97.5000,1.182E+01
97.6000,1.183E+01
97.7000,1.184E+01
97.8000,1.184E+01
97.9000,1.184E+01
98.0000,1.183E+01
98.1000,1.182E+01
98.2000,1.181E+01
98.3000,1.180E+01
98.4000,1.178E+01
98.5000,1.176E+01
98.6000,1.174E+01
98.7000,1.172E+01
98.8000,1.169E+01
98.9000,1.166E+01
99.0000,1.163E+01
99.1000,1.160E+01
99.2000,1.157E+01
99.3000,1.154E+01
99.4000,1.151E+01
99.5000,1.150E+01
99.6000,1.148E+01
99.7000,1.147E+01
99.8000,1.147E+01
99.9000,1.146E+01
100.0000,1.146E+01
100.1000,1.146E+01
100.2000,1.145E+01
100.3000,1.145E+01
100.4000,1.144E+01
100.5000,1.143E+01
100.6000,1.142E+01
100.7000,1.141E+01
100.8000,1.139E+01
100.9000,1.137E+01
101.0000,1.135E+01
101.1000,1.133E+01
101.2000,1.130E+01
101.3000,1.127E+01
101.4000,1.125E+01
101.5000,1.122E+01
101.6000,1.120E+01
101.7000,1.117E+01
101.8000,1.114E+01
101.9000,1.111E+01
102.0000,1.108E+01
102.1000,1.106E+01
102.2000,1.104E+01
102.3000,1.103E+01
102.4000,1.102E+01
102.5000,1.101E+01
102.6000,1.101E+01
102.7000,1.101E+01
102.8000,1.100E+01
102.9000,1.100E+01
103.0000,1.098E+01
103.1000,1.097E+01
103.2000,1.095E+01
103.3000,1.094E+01
103.4000,1.092E+01
103.5000,1.089E+01
103.6000,1.087E+01
103.7000,1.084E+01
103.8000,1.082E+01
103.9000,1.079E+01
104.0000,1.076E+01
104.1000,1.073E+01
104.2000,1.071E+01
104.3000,1.069E+01
104.4000,1.068E+01
104.5000,1.067E+01
104.6000,1.065E+01
104.7000,1.063E+01
104.8000,1.060E+01
104.9000,1.059E+01
105.0000,1.057E+01
105.1000,1.056E+01
105.2000,1.055E+01
105.3000,1.054E+01
105.4000,1.054E+01
105.5000,1.053E+01
105.6000,1.053E+01
105.7000,1.053E+01
105.8000,1.052E+01
105.9000,1.051E+01
106.0000,1.050E+01
106.1000,1.048E+01
106.2000,1.046E+01
106.3000,1.044E+01
106.4000,1.043E+01
106.5000,1.040E+01
106.6000,1.038E+01
106.7000,1.035E+01
106.8000,1.033E+01
106.9000,1.031E+01
107.0000,1.028E+01
107.1000,1.026E+01
107.2000,1.025E+01
107.3000,1.023E+01
107.4000,1.022E+01
107.5000,1.020E+01
107.6000,1.019E+01
107.7000,1.017E+01
107.8000,1.016E+01
107.9000,1.016E+01
108.0000,1.016E+01
108.1000,1.016E+01
108.2000,1.016E+01
108.3000,1.016E+01
108.4000,1.017E+01
108.5000,1.018E+01
108.6000,1.019E+01
108.7000,1.019E+01
108.8000,1.018E+01
108.9000,1.017E+01
109.0000,1.016E+01
109.1000,1.015E+01
109.2000,1.014E+01
109.3000,1.013E+01
109.4000,1.012E+01
109.5000,1.010E+01
109.6000,1.009E+01
109.7000,1.007E+01
109.8000,1.006E+01
109.9000,1.004E+01
110.0000,1.003E+01
110.1000,1.001E+01
110.2000,1.000E+01
110.3000,9.991E+00
110.4000,9.981E+00
110.5000,9.972E+00
110.6000,9.965E+00
110.7000,9.961E+00
110.8000,9.961E+00
110.9000,9.962E+00
111.0000,9.963E+00
111.1000,9.963E+00
111.2000,9.964E+00
111.3000,9.969E+00
111.4000,9.976E+00
111.5000,9.980E+00
111.6000,9.981E+00
111.7000,9.980E+00
111.8000,9.980E+00
111.9000,9.980E+00
112.0000,9.977E+00
112.1000,9.971E+00
112.2000,9.963E+00
112.3000,9.954E+00
112.4000,9.943E+00
112.5000,9.930E+00
112.6000,9.917E+00
112.7000,9.902E+00
112.8000,9.886E+00
112.9000,9.872E+00
113.0000,9.858E+00
113.1000,9.843E+00
113.2000,9.826E+00
113.3000,9.808E+00
113.4000,9.792E+00
113.5000,9.779E+00
113.6000,9.768E+00
113.7000,9.761E+00
113.8000,9.758E+00
113.9000,9.757E+00
114.0000,9.755E+00
114.1000,9.754E+00
114.2000,9.755E+00
114.3000,9.759E+00
114.4000,9.764E+00
114.5000,9.771E+00
114.6000,9.782E+00
114.7000,9.795E+00
114.8000,9.809E+00
114.9000,9.821E+00
115.0000,9.829E+00
115.1000,9.833E+00
115.2000,9.834E+00
115.3000,9.831E+00
115.4000,9.825E+00
115.5000,9.818E+00
115.6000,9.808E+00
115.7000,9.794E+00
115.8000,9.780E+00
115.9000,9.765E+00
116.0000,9.752E+00
116.1000,9.740E+00
116.2000,9.726E+00
116.3000,9.713E+00
