Time (s),GenTq
15.2000,4.360E+01
15.3000,4.355E+01
15.4000,4.350E+01
15.5000,4.345E+01
15.6000,4.339E+01
15.7000,4.333E+01
15.8000,4.327E+01
15.9000,4.322E+01
16.0000,4.315E+01
16.1000,4.308E+01
16.2000,4.299E+01
16.3000,4.290E+01
16.4000,4.280E+01
16.5000,4.270E+01
16.6000,4.262E+01
16.7000,4.255E+01
16.8000,4.248E+01
16.9000,4.242E+01
17.0000,4.235E+01
17.1000,4.229E+01
17.2000,4.223E+01
17.3000,4.216E+01
17.4000,4.210E+01
17.5000,4.204E+01
17.6000,4.198E+01
17.7000,4.191E+01
17.8000,4.184E+01
17.9000,4.177E+01
18.0000,4.171E+01
18.1000,4.166E+01
18.2000,4.162E+01
18.3000,4.158E+01
18.4000,4.156E+01
18.5000,4.154E+01
18.6000,4.153E+01
18.7000,4.151E+01
18.8000,4.150E+01
18.9000,4.149E+01
19.0000,4.148E+01
19.1000,4.147E+01
19.2000,4.146E+01
19.3000,4.145E+01
19.4000,4.144E+01
19.5000,4.145E+01
19.6000,4.146E+01
19.7000,4.148E+01
19.8000,4.150E+01
19.9000,4.153E+01
20.0000,4.156E+01
20.1000,4.159E+01
20.2000,4.163E+01
20.3000,4.166E+01
20.4000,4.169E+01
20.5000,4.172E+01
20.6000,4.175E+01
20.7000,4.178E+01
20.8000,4.181E+01
20.9000,4.184E+01
21.0000,4.186E+01
21.1000,4.188E+01
21.2000,4.191E+01
21.3000,4.195E+01
21.4000,4.200E+01
21.5000,4.204E+01
21.6000,4.209E+01
21.7000,4.213E+01
21.8000,4.216E+01
21.9000,4.219E+01
22.0000,4.221E+01
22.1000,4.222E+01
22.2000,4.224E+01
22.3000,4.225E+01
22.4000,4.227E+01
22.5000,4.229E+01
22.6000,4.231E+01
22.7000,4.233E+01
22.8000,4.235E+01
22.9000,4.238E+01
23.0000,4.240E+01
23.1000,4.243E+01
23.2000,4.246E+01
23.3000,4.248E+01
23.4000,4.250E+01
23.5000,4.251E+01
23.6000,4.252E+01
23.7000,4.252E+01
23.8000,4.252E+01
23.9000,4.250E+01
24.0000,4.249E+01
24.1000,4.248E+01
24.2000,4.248E+01
24.3000,4.248E+01
24.4000,4.248E+01
24.5000,4.249E+01
24.6000,4.250E+01
24.7000,4.251E+01
24.8000,4.252E+01
24.9000,4.254E+01
25.0000,4.256E+01
25.1000,4.257E+01
25.2000,4.258E+01
25.3000,4.258E+01
25.4000,4.259E+01
25.5000,4.258E+01
25.6000,4.258E+01
25.7000,4.258E+01
25.8000,4.258E+01
25.9000,4.258E+01
26.0000,4.258E+01
26.1000,4.259E+01
26.2000,4.260E+01
26.3000,4.261E+01
26.4000,4.263E+01
26.5000,4.266E+01
26.6000,4.269E+01
26.7000,4.272E+01
26.8000,4.274E+01
26.9000,4.276E+01
27.0000,4.277E+01
27.1000,4.279E+01
27.2000,4.281E+01
27.3000,4.283E+01
27.4000,4.284E+01
27.5000,4.286E+01
27.6000,4.287E+01
27.7000,4.288E+01
27.8000,4.289E+01
27.9000,4.290E+01
28.0000,4.291E+01
28.1000,4.292E+01
28.2000,4.293E+01
28.3000,4.294E+01
28.4000,4.294E+01
28.5000,4.295E+01
28.6000,4.296E+01
28.7000,4.296E+01
28.8000,4.297E+01
28.9000,4.298E+01
29.0000,4.298E+01
29.1000,4.298E+01
29.2000,4.297E+01
29.3000,4.297E+01
29.4000,4.297E+01
29.5000,4.297E+01
29.6000,4.297E+01
29.7000,4.296E+01
29.8000,4.296E+01
29.9000,4.296E+01
30.0000,4.297E+01
30.1000,4.298E+01
30.2000,4.299E+01
30.3000,4.299E+01
30.4000,4.300E+01
30.5000,4.301E+01
30.6000,4.302E+01
30.7000,4.303E+01
30.8000,4.305E+01
30.9000,4.308E+01
31.0000,4.312E+01
31.1000,4.316E+01
31.2000,4.321E+01
31.3000,4.325E+01
31.4000,4.330E+01
31.5000,4.334E+01
31.6000,4.338E+01
31.7000,4.343E+01
31.8000,4.348E+01
31.9000,4.353E+01
32.0000,4.358E+01
32.1000,4.362E+01
32.2000,4.367E+01
32.3000,4.372E+01
32.4000,4.377E+01
32.5000,4.384E+01
32.6000,4.391E+01
32.7000,4.400E+01
32.8000,4.408E+01
32.9000,4.416E+01
33.0000,4.423E+01
33.1000,4.429E+01
33.2000,4.435E+01
33.3000,4.440E+01
33.4000,4.445E+01
33.5000,4.450E+01
33.6000,4.455E+01
33.7000,4.460E+01
33.8000,4.466E+01
33.9000,4.471E+01
34.0000,4.475E+01
34.1000,4.480E+01
34.2000,4.485E+01
34.3000,4.489E+01
34.4000,4.494E+01
34.5000,4.499E+01
34.6000,4.504E+01
34.7000,4.507E+01
34.8000,4.509E+01
34.9000,4.509E+01
35.0000,4.509E+01
35.1000,4.509E+01
35.2000,4.508E+01
35.3000,4.508E+01
35.4000,4.506E+01
35.5000,4.505E+01
35.6000,4.504E+01
35.7000,4.502E+01
35.8000,4.501E+01
35.9000,4.498E+01
36.0000,4.496E+01
36.1000,4.493E+01
36.2000,4.491E+01
36.3000,4.489E+01
36.4000,4.486E+01
36.5000,4.482E+01
36.6000,4.478E+01
36.7000,4.473E+01
36.8000,4.467E+01
36.9000,4.461E+01
37.0000,4.454E+01
37.1000,4.448E+01
37.2000,4.442E+01
37.3000,4.436E+01
37.4000,4.431E+01
37.5000,4.426E+01
37.6000,4.421E+01
37.7000,4.416E+01
37.8000,4.411E+01
37.9000,4.407E+01
38.0000,4.403E+01
38.1000,4.399E+01
38.2000,4.395E+01
38.3000,4.391E+01
38.4000,4.387E+01
38.5000,4.382E+01
38.6000,4.378E+01
38.7000,4.373E+01
38.8000,4.369E+01
38.9000,4.366E+01
39.0000,4.363E+01
39.1000,4.360E+01
39.2000,4.358E+01
39.3000,4.356E+01
39.4000,4.355E+01
39.5000,4.354E+01
39.6000,4.353E+01
39.7000,4.352E+01
39.8000,4.351E+01
39.9000,4.350E+01
40.0000,4.348E+01
40.1000,4.347E+01
40.2000,4.346E+01
40.3000,4.344E+01
40.4000,4.343E+01
40.5000,4.343E+01
40.6000,4.342E+01
40.7000,4.341E+01
40.8000,4.340E+01
40.9000,4.340E+01
41.0000,4.340E+01
41.1000,4.340E+01
41.2000,4.341E+01
41.3000,4.342E+01
41.4000,4.342E+01
41.5000,4.342E+01
41.6000,4.342E+01
41.7000,4.341E+01
41.8000,4.340E+01
41.9000,4.339E+01
42.0000,4.338E+01
42.1000,4.336E+01
42.2000,4.334E+01
42.3000,4.332E+01
42.4000,4.330E+01
42.5000,4.328E+01
42.6000,4.326E+01
42.7000,4.325E+01
42.8000,4.325E+01
42.9000,4.325E+01
43.0000,4.325E+01
43.1000,4.323E+01
43.2000,4.321E+01
43.3000,4.319E+01
43.4000,4.316E+01
43.5000,4.313E+01
43.6000,4.310E+01
43.7000,4.307E+01
43.8000,4.303E+01
43.9000,4.300E+01
44.0000,4.297E+01
44.1000,4.294E+01
44.2000,4.291E+01
44.3000,4.288E+01
44.4000,4.285E+01
44.5000,4.282E+01
44.6000,4.280E+01
44.7000,4.277E+01
44.8000,4.275E+01
44.9000,4.273E+01
45.0000,4.271E+01
45.1000,4.268E+01
45.2000,4.264E+01
45.3000,4.261E+01
45.4000,4.259E+01
45.5000,4.257E+01
45.6000,4.256E+01
45.7000,4.254E+01
45.8000,4.253E+01
45.9000,4.252E+01
46.0000,4.251E+01
46.1000,4.250E+01
46.2000,4.250E+01
46.3000,4.250E+01
46.4000,4.251E+01
46.5000,4.252E+01
46.6000,4.253E+01
46.7000,4.255E+01
46.8000,4.257E+01
46.9000,4.260E+01
47.0000,4.264E+01
47.1000,4.267E+01
47.2000,4.270E+01
47.3000,4.272E+01
47.4000,4.275E+01
47.5000,4.277E+01
47.6000,4.280E+01
47.7000,4.283E+01
47.8000,4.286E+01
47.9000,4.290E+01
48.0000,4.294E+01
48.1000,4.298E+01
48.2000,4.302E+01
48.3000,4.308E+01
48.4000,4.313E+01
48.5000,4.319E+01
48.6000,4.324E+01
48.7000,4.328E+01
48.8000,4.332E+01
48.9000,4.335E+01
49.0000,4.337E+01
49.1000,4.340E+01
49.2000,4.343E+01
49.3000,4.346E+01
49.4000,4.350E+01
49.5000,4.354E+01
49.6000,4.358E+01
49.7000,4.361E+01
49.8000,4.364E+01
49.9000,4.367E+01
50.0000,4.370E+01
50.1000,4.372E+01
50.2000,4.373E+01
50.3000,4.373E+01
50.4000,4.372E+01
50.5000,4.371E+01
50.6000,4.370E+01
50.7000,4.369E+01
50.8000,4.367E+01
50.9000,4.366E+01
51.0000,4.365E+01
51.1000,4.366E+01
51.2000,4.366E+01
51.3000,4.367E+01
51.4000,4.367E+01
51.5000,4.366E+01
51.6000,4.364E+01
51.7000,4.361E+01
51.8000,4.357E+01
51.9000,4.351E+01
52.0000,4.345E+01
52.1000,4.339E+01
52.2000,4.333E+01
52.3000,4.328E+01
52.4000,4.323E+01
52.5000,4.318E+01
52.6000,4.314E+01
52.7000,4.310E+01
52.8000,4.307E+01
52.9000,4.304E+01
53.0000,4.301E+01
53.1000,4.298E+01
53.2000,4.295E+01
53.3000,4.291E+01
53.4000,4.287E+01
53.5000,4.282E+01
53.6000,4.277E+01
53.7000,4.272E+01
53.8000,4.268E+01
53.9000,4.264E+01
54.0000,4.259E+01
54.1000,4.256E+01
54.2000,4.253E+01
54.3000,4.252E+01
54.4000,4.252E+01
54.5000,4.253E+01
54.6000,4.254E+01
54.7000,4.256E+01
54.8000,4.259E+01
54.9000,4.262E+01
55.0000,4.266E+01
55.1000,4.269E+01
55.2000,4.272E+01
55.3000,4.275E+01
55.4000,4.278E+01
55.5000,4.283E+01
55.6000,4.287E+01
55.7000,4.292E+01
55.8000,4.297E+01
55.9000,4.302E+01
56.0000,4.307E+01
56.1000,4.312E+01
56.2000,4.318E+01
56.3000,4.324E+01
56.4000,4.332E+01
56.5000,4.340E+01
56.6000,4.349E+01
56.7000,4.358E+01
56.8000,4.366E+01
56.9000,4.375E+01
57.0000,4.382E+01
57.1000,4.389E+01
57.2000,4.395E+01
57.3000,4.400E+01
57.4000,4.404E+01
57.5000,4.406E+01
57.6000,4.408E+01
57.7000,4.409E+01
57.8000,4.411E+01
57.9000,4.412E+01
58.0000,4.414E+01
58.1000,4.417E+01
58.2000,4.419E+01
58.3000,4.421E+01
58.4000,4.423E+01
58.5000,4.423E+01
58.6000,4.422E+01
58.7000,4.420E+01
58.8000,4.417E+01
58.9000,4.415E+01
59.0000,4.412E+01
59.1000,4.409E+01
59.2000,4.405E+01
59.3000,4.401E+01
59.4000,4.397E+01
59.5000,4.393E+01
59.6000,4.389E+01
59.7000,4.385E+01
59.8000,4.380E+01
59.9000,4.375E+01
60.0000,4.370E+01
60.1000,4.365E+01
60.2000,4.359E+01
60.3000,4.353E+01
60.4000,4.346E+01
60.5000,4.340E+01
60.6000,4.335E+01
60.7000,4.330E+01
60.8000,4.326E+01
60.9000,4.322E+01
61.0000,4.318E+01
61.1000,4.314E+01
61.2000,4.309E+01
61.3000,4.304E+01
61.4000,4.300E+01
61.5000,4.296E+01
61.6000,4.292E+01
61.7000,4.289E+01
61.8000,4.285E+01
61.9000,4.280E+01
62.0000,4.276E+01
62.1000,4.271E+01
62.2000,4.266E+01
62.3000,4.262E+01
62.4000,4.258E+01
62.5000,4.255E+01
62.6000,4.252E+01
62.7000,4.250E+01
62.8000,4.247E+01
62.9000,4.244E+01
63.0000,4.241E+01
63.1000,4.238E+01
63.2000,4.232E+01
63.3000,4.226E+01
63.4000,4.220E+01
63.5000,4.214E+01
63.6000,4.209E+01
63.7000,4.203E+01
63.8000,4.197E+01
63.9000,4.192E+01
64.0000,4.187E+01
64.1000,4.182E+01
64.2000,4.178E+01
64.3000,4.173E+01
64.4000,4.168E+01
64.5000,4.163E+01
64.6000,4.158E+01
64.7000,4.153E+01
64.8000,4.148E+01
64.9000,4.143E+01
65.0000,4.139E+01
65.1000,4.136E+01
65.2000,4.132E+01
65.3000,4.129E+01
65.4000,4.126E+01
65.5000,4.123E+01
65.6000,4.121E+01
65.7000,4.119E+01
65.8000,4.117E+01
65.9000,4.116E+01
66.0000,4.115E+01
66.1000,4.115E+01
66.2000,4.117E+01
66.3000,4.119E+01
66.4000,4.123E+01
66.5000,4.127E+01
66.6000,4.130E+01
66.7000,4.134E+01
66.8000,4.138E+01
66.9000,4.143E+01
67.0000,4.148E+01
67.1000,4.153E+01
67.2000,4.158E+01
67.3000,4.164E+01
67.4000,4.170E+01
67.5000,4.177E+01
67.6000,4.185E+01
67.7000,4.192E+01
67.8000,4.200E+01
67.9000,4.209E+01
68.0000,4.217E+01
68.1000,4.226E+01
68.2000,4.235E+01
68.3000,4.243E+01
68.4000,4.252E+01
68.5000,4.261E+01
68.6000,4.270E+01
68.7000,4.280E+01
68.8000,4.290E+01
68.9000,4.299E+01
69.0000,4.308E+01
69.1000,4.318E+01
69.2000,4.327E+01
69.3000,4.336E+01
69.4000,4.345E+01
69.5000,4.353E+01
69.6000,4.360E+01
69.7000,4.368E+01
69.8000,4.375E+01
69.9000,4.381E+01
70.0000,4.388E+01
70.1000,4.394E+01
70.2000,4.400E+01
70.3000,4.406E+01
70.4000,4.411E+01
70.5000,4.417E+01
70.6000,4.422E+01
70.7000,4.428E+01
70.8000,4.434E+01
70.9000,4.440E+01
71.0000,4.446E+01
71.1000,4.450E+01
71.2000,4.454E+01
71.3000,4.456E+01
71.4000,4.458E+01
71.5000,4.460E+01
71.6000,4.461E+01
71.7000,4.462E+01
71.8000,4.463E+01
71.9000,4.463E+01
72.0000,4.463E+01
72.1000,4.463E+01
72.2000,4.462E+01
72.3000,4.463E+01
72.4000,4.464E+01
72.5000,4.465E+01
72.6000,4.465E+01
72.7000,4.466E+01
72.8000,4.466E+01
72.9000,4.466E+01
73.0000,4.466E+01
73.1000,4.465E+01
73.2000,4.464E+01
73.3000,4.463E+01
73.4000,4.462E+01
73.5000,4.461E+01
73.6000,4.460E+01
73.7000,4.458E+01
73.8000,4.457E+01
73.9000,4.456E+01
74.0000,4.456E+01
74.1000,4.457E+01
74.2000,4.459E+01
74.3000,4.461E+01
74.4000,4.463E+01
74.5000,4.465E+01
74.6000,4.468E+01
74.7000,4.470E+01
74.8000,4.472E+01
74.9000,4.473E+01
75.0000,4.475E+01
75.1000,4.477E+01
75.2000,4.478E+01
75.3000,4.479E+01
75.4000,4.481E+01
75.5000,4.483E+01
75.6000,4.486E+01
75.7000,4.489E+01
75.8000,4.493E+01
75.9000,4.474E+01
76.0000,4.443E+01
76.1000,4.413E+01
76.2000,4.382E+01
76.3000,4.351E+01
76.4000,4.320E+01
76.5000,4.290E+01
76.6000,4.260E+01
76.7000,4.231E+01
76.8000,4.203E+01
76.9000,4.176E+01
77.0000,4.150E+01
77.1000,4.125E+01
77.2000,4.102E+01
77.3000,4.079E+01
77.4000,4.056E+01
77.5000,4.031E+01
77.6000,4.005E+01
77.7000,3.977E+01
77.8000,3.949E+01
77.9000,3.922E+01
78.0000,3.895E+01
78.1000,3.868E+01
78.2000,3.841E+01
78.3000,3.813E+01
78.4000,3.785E+01
78.5000,3.758E+01
78.6000,3.732E+01
78.7000,3.706E+01
78.8000,3.680E+01
78.9000,3.662E+01
79.0000,3.645E+01
79.1000,3.630E+01
79.2000,3.614E+01
79.3000,3.597E+01
79.4000,3.579E+01
79.5000,3.561E+01
79.6000,3.542E+01
79.7000,3.523E+01
79.8000,3.503E+01
79.9000,3.484E+01
80.0000,3.465E+01
80.1000,3.446E+01
80.2000,3.429E+01
80.3000,3.411E+01
80.4000,3.392E+01
80.5000,3.374E+01
80.6000,3.357E+01
80.7000,3.342E+01
80.8000,3.328E+01
80.9000,3.314E+01
81.0000,3.301E+01
81.1000,3.287E+01
81.2000,3.273E+01
81.3000,3.259E+01
81.4000,3.244E+01
81.5000,3.228E+01
81.6000,3.213E+01
81.7000,3.198E+01
81.8000,3.184E+01
81.9000,3.171E+01
82.0000,3.159E+01
82.1000,3.147E+01
82.2000,3.136E+01
82.3000,3.127E+01
82.4000,3.118E+01
82.5000,3.111E+01
82.6000,3.105E+01
82.7000,3.100E+01
82.8000,3.096E+01
82.9000,3.092E+01
83.0000,3.087E+01
83.1000,3.083E+01
83.2000,3.080E+01
83.3000,3.077E+01
83.4000,3.074E+01
83.5000,3.072E+01
83.6000,3.071E+01
83.7000,3.070E+01
83.8000,3.071E+01
83.9000,3.075E+01
84.0000,3.079E+01
84.1000,3.085E+01
84.2000,3.091E+01
84.3000,3.099E+01
84.4000,3.108E+01
84.5000,3.118E+01
84.6000,3.128E+01
84.7000,3.139E+01
84.8000,3.151E+01
84.9000,3.163E+01
85.0000,3.175E+01
85.1000,3.187E+01
85.2000,3.199E+01
85.3000,3.211E+01
85.4000,3.224E+01
85.5000,3.239E+01
85.6000,3.256E+01
85.7000,3.274E+01
85.8000,3.293E+01
85.9000,3.312E+01
86.0000,3.332E+01
86.1000,3.353E+01
86.2000,3.374E+01
86.3000,3.395E+01
86.4000,3.417E+01
86.5000,3.440E+01
86.6000,3.463E+01
86.7000,3.484E+01
86.8000,3.505E+01
86.9000,3.527E+01
87.0000,3.548E+01
87.1000,3.571E+01
87.2000,3.594E+01
87.3000,3.617E+01
87.4000,3.642E+01
87.5000,3.667E+01
87.6000,3.692E+01
87.7000,3.718E+01
87.8000,3.743E+01
87.9000,3.766E+01
88.0000,3.820E+01
88.1000,3.891E+01
88.2000,3.964E+01
88.3000,4.039E+01
88.4000,4.117E+01
88.5000,4.179E+01
88.6000,4.174E+01
88.7000,4.170E+01
88.8000,4.166E+01
88.9000,4.163E+01
89.0000,4.161E+01
89.1000,4.160E+01
89.2000,4.160E+01
89.3000,4.160E+01
89.4000,4.161E+01
89.5000,4.162E+01
89.6000,4.164E+01
89.7000,4.166E+01
89.8000,4.170E+01
89.9000,4.175E+01
90.0000,4.180E+01
90.1000,4.186E+01
90.2000,4.192E+01
90.3000,4.199E+01
90.4000,4.207E+01
90.5000,4.215E+01
90.6000,4.225E+01
90.7000,4.234E+01
90.8000,4.244E+01
90.9000,4.253E+01
91.0000,4.261E+01
91.1000,4.269E+01
91.2000,4.276E+01
91.3000,4.282E+01
91.4000,4.289E+01
91.5000,4.297E+01
91.6000,4.305E+01
91.7000,4.314E+01
91.8000,4.322E+01
91.9000,4.329E+01
92.0000,4.335E+01
92.1000,4.341E+01
92.2000,4.347E+01
92.3000,4.353E+01
92.4000,4.358E+01
92.5000,4.361E+01
92.6000,4.364E+01
92.7000,4.364E+01
92.8000,4.364E+01
92.9000,4.363E+01
93.0000,4.362E+01
93.1000,4.361E+01
93.2000,4.359E+01
93.3000,4.357E+01
93.4000,4.355E+01
93.5000,4.352E+01
93.6000,4.348E+01
93.7000,4.343E+01
93.8000,4.338E+01
93.9000,4.332E+01
94.0000,4.325E+01
94.1000,4.318E+01
94.2000,4.310E+01
94.3000,4.303E+01
94.4000,4.295E+01
94.5000,4.287E+01
94.6000,4.279E+01
94.7000,4.272E+01
94.8000,4.265E+01
94.9000,4.259E+01
95.0000,4.253E+01
95.1000,4.246E+01
95.2000,4.240E+01
95.3000,4.234E+01
95.4000,4.227E+01
95.5000,4.220E+01
95.6000,4.213E+01
95.7000,4.207E+01
95.8000,4.201E+01
95.9000,4.194E+01
96.0000,4.188E+01
96.1000,4.182E+01
96.2000,4.178E+01
96.3000,4.175E+01
96.4000,4.173E+01
96.5000,4.171E+01
96.6000,4.171E+01
96.7000,4.171E+01
96.8000,4.172E+01
96.9000,4.173E+01
97.0000,4.173E+01
97.1000,4.173E+01
97.2000,4.173E+01
97.3000,4.174E+01
97.4000,4.176E+01
97.5000,4.178E+01
97.6000,4.180E+01
97.7000,4.183E+01
97.8000,4.188E+01
97.9000,4.193E+01
98.0000,4.199E+01
98.1000,4.205E+01
98.2000,4.211E+01
98.3000,4.217E+01
98.4000,4.225E+01
98.5000,4.233E+01
98.6000,4.240E+01
98.7000,4.247E+01
98.8000,4.254E+01
98.9000,4.261E+01
99.0000,4.268E+01
99.1000,4.276E+01
99.2000,4.284E+01
99.3000,4.292E+01
99.4000,4.301E+01
99.5000,4.310E+01
99.6000,4.319E+01
99.7000,4.329E+01
99.8000,4.340E+01
99.9000,4.350E+01
100.0000,4.360E+01
100.1000,4.369E+01
100.2000,4.378E+01
100.3000,4.386E+01
100.4000,4.394E+01
100.5000,4.401E+01
100.6000,4.408E+01
100.7000,4.415E+01
100.8000,4.422E+01
100.9000,4.430E+01
101.0000,4.438E+01
101.1000,4.447E+01
101.2000,4.455E+01
101.3000,4.464E+01
101.4000,4.472E+01
101.5000,4.481E+01
101.6000,4.489E+01
101.7000,4.497E+01
101.8000,4.504E+01
101.9000,4.511E+01
102.0000,4.517E+01
102.1000,4.522E+01
102.2000,4.526E+01
102.3000,4.530E+01
102.4000,4.535E+01
102.5000,4.539E+01
102.6000,4.544E+01
102.7000,4.549E+01
102.8000,4.548E+01
102.9000,4.508E+01
103.0000,4.469E+01
103.1000,4.432E+01
103.2000,4.396E+01
103.3000,4.361E+01
103.4000,4.327E+01
103.5000,4.295E+01
103.6000,4.264E+01
103.7000,4.234E+01
103.8000,4.206E+01
103.9000,4.180E+01
104.0000,4.156E+01
104.1000,4.134E+01
104.2000,4.112E+01
104.3000,4.092E+01
104.4000,4.071E+01
104.5000,4.049E+01
104.6000,4.027E+01
104.7000,4.006E+01
104.8000,3.986E+01
104.9000,3.968E+01
105.0000,3.951E+01
105.1000,3.934E+01
105.2000,3.917E+01
105.3000,3.899E+01
105.4000,3.882E+01
105.5000,3.866E+01
105.6000,3.853E+01
105.7000,3.842E+01
105.8000,3.832E+01
105.9000,3.823E+01
106.0000,3.813E+01
106.1000,3.803E+01
106.2000,3.791E+01
106.3000,3.780E+01
106.4000,3.772E+01
106.5000,3.764E+01
106.6000,3.756E+01
106.7000,3.748E+01
106.8000,3.740E+01
106.9000,3.731E+01
107.0000,3.721E+01
107.1000,3.711E+01
107.2000,3.701E+01
107.3000,3.691E+01
107.4000,3.681E+01
107.5000,3.671E+01
107.6000,3.661E+01
107.7000,3.651E+01
107.8000,3.643E+01
107.9000,3.634E+01
108.0000,3.625E+01
108.1000,3.615E+01
108.2000,3.604E+01
108.3000,3.590E+01
108.4000,3.575E+01
108.5000,3.559E+01
108.6000,3.543E+01
108.7000,3.525E+01
108.8000,3.507E+01
108.9000,3.488E+01
109.0000,3.469E+01
109.1000,3.450E+01
109.2000,3.432E+01
109.3000,3.414E+01
109.4000,3.397E+01
109.5000,3.381E+01
109.6000,3.365E+01
109.7000,3.349E+01
109.8000,3.331E+01
109.9000,3.311E+01
110.0000,3.290E+01
110.1000,3.268E+01
110.2000,3.245E+01
110.3000,3.221E+01
110.4000,3.196E+01
110.5000,3.171E+01
110.6000,3.146E+01
110.7000,3.121E+01
110.8000,3.096E+01
110.9000,3.072E+01
111.0000,3.048E+01
111.1000,3.025E+01
111.2000,3.003E+01
111.3000,2.981E+01
111.4000,2.960E+01
111.5000,2.938E+01
111.6000,2.916E+01
111.7000,2.893E+01
111.8000,2.869E+01
111.9000,2.846E+01
112.0000,2.822E+01
112.1000,2.798E+01
112.2000,2.774E+01
112.3000,2.750E+01
112.4000,2.725E+01
112.5000,2.701E+01
112.6000,2.678E+01
112.7000,2.656E+01
112.8000,2.636E+01
112.9000,2.616E+01
113.0000,2.598E+01
113.1000,2.580E+01
113.2000,2.565E+01
113.3000,2.550E+01
113.4000,2.536E+01
113.5000,2.521E+01
113.6000,2.505E+01
113.7000,2.488E+01
113.8000,2.471E+01
113.9000,2.454E+01
114.0000,2.437E+01
114.1000,2.421E+01
114.2000,2.405E+01
114.3000,2.389E+01
114.4000,2.374E+01
114.5000,2.360E+01
114.6000,2.348E+01
114.7000,2.337E+01
114.8000,2.327E+01
114.9000,2.319E+01
115.0000,2.311E+01
115.1000,2.305E+01
115.2000,2.299E+01
115.3000,2.293E+01
115.4000,2.287E+01
115.5000,2.280E+01
115.6000,2.273E+01
115.7000,2.266E+01
115.8000,2.260E+01
115.9000,2.253E+01
116.0000,2.248E+01
116.1000,2.242E+01
116.2000,2.237E+01
116.3000,2.232E+01
